# Pathway	AS-3361-A4_S58_merged_Abundance	AS-3603-A1_S21_merged_Abundance	AS-3603-A2_S12_merged_Abundance	AS-3614-A3_S22_merged_Abundance	AS-3627-A23_S33_merged_Abundance	AS-3630-A25_S36_merged_Abundance	AS-3630-A26_S37_merged_Abundance	AS-3630-A5_S27_merged_Abundance	AS-3633-A6_S59_merged_Abundance	AS-3633-A7_S57_merged_Abundance	AS-3633-A8_S60_merged_Abundance	AS-3634-A21_S44_merged_Abundance	AS-3639-A15_S32_merged_Abundance	AS-3639-A16_S35_merged_Abundance	AS-3639-A17_S24_merged_Abundance	AS-3639-A18_S25_merged_Abundance	AS-3639-A19_S30_merged_Abundance	AS-3639-A20_S26_merged_Abundance	AS-3641-A11_S28_merged_Abundance	AS-3641-A12_S31_merged_Abundance	AS-3641-A9_S20_merged_Abundance	AS-3658-A28_S45_merged_Abundance	AS-3658-A29_S29_merged_Abundance	AS-3658-A30_S1_merged_Abundance	AS-3681-A56_S18_merged_Abundance	AS-3687-A59_S9_merged_Abundance	AS-3687-A60_S10_merged_Abundance	AS-3687-A61_S11_merged_Abundance	AS-3687-A70_S47_merged_Abundance	AS-3688-A40_S5_merged_Abundance	AS-3688-A41_S7_merged_Abundance	AS-3688-A42_S6_merged_Abundance	AS-3689-A43-45_S51_merged_Abundance	AS-3689-A44_S55_merged_Abundance	AS-3690-A35_S2_merged_Abundance	AS-3690-A36_S3_merged_Abundance	AS-3690-A37_S4_merged_Abundance	AS-3690-A38_S34_merged_Abundance	AS-3691-A33_S61_merged_Abundance	AS-3691-A34_S53_merged_Abundance	AS-3693-A46_S56_merged_Abundance	AS-3693-A47_S8_merged_Abundance	AS-3696-A39_S38_merged_Abundance	AS-3716-A48_S13_merged_Abundance	AS-3716-A49_S46_merged_Abundance	AS-3716-A50_S14_merged_Abundance	AS-3716-A51_S15_merged_Abundance	AS-3716-A52_S19_merged_Abundance	AS-3716-A54_S39_merged_Abundance	AS-3716-A55_S16_merged_Abundance	AS-3721-A62_S52_merged_Abundance	AS-3721-A63_S54_merged_Abundance	AS-3721-A64_S48_merged_Abundance	AS-3721-A65_S49_merged_Abundance	AS-3721-A66_S50_merged_Abundance	AS-3726-A68_S40_merged_Abundance	AS-3726-A69_S41_merged_Abundance	AS-3787-A57_S42_merged_Abundance	AS-3787-A58_S43_merged_Abundance	MNSTB-2072002-AS3716A53_S23_merged_Abundance	MP-3608_S119_merged_Abundance	MP-3609_S74_merged_Abundance	MP-3610_S115_merged_Abundance	MP-3612_S75_merged_Abundance	MP-3613_S76_merged_Abundance	MP-3615_S77_merged_Abundance	MP-3617_S78_merged_Abundance	MP-3618_S113_merged_Abundance	MP-3619_S102_merged_Abundance	MP-3620_S116_merged_Abundance	MP-3623_S80_merged_Abundance	MP-3624_S81_merged_Abundance	MP-3625_S109_merged_Abundance	MP-3627_S71_merged_Abundance	MP-3628_S114_merged_Abundance	MP-3629_S100_merged_Abundance	MP-3630_S84_merged_Abundance	MP-3631_S85_merged_Abundance	MP-3632_S86_merged_Abundance	MP-3633_S87_merged_Abundance	MP-3634_S72_merged_Abundance	MP-3635_S88_merged_Abundance	MP-3636_S82_merged_Abundance	MP-3637_S99_merged_Abundance	MP-3638_S79_merged_Abundance	MP-3639_S117_merged_Abundance	MP-3640_S91_merged_Abundance	MP-3641_S92_merged_Abundance	MP-3642_S96_merged_Abundance	MP-3643_S94_merged_Abundance	MP-3644_S93_merged_Abundance	MP-3645_S97_merged_Abundance	MP-3646_S89_merged_Abundance	MP-3648_S83_merged_Abundance	MP-3651_S106_merged_Abundance	MP-3652_S73_merged_Abundance	MP-3654_S62_merged_Abundance	MP-3659_S101_merged_Abundance	MP-3660_S64_merged_Abundance	MP-3661_S65_merged_Abundance	MP-3663_S66_merged_Abundance	MP-3664_S67_merged_Abundance	MP-3665_S68_merged_Abundance	MP-3668_S69_merged_Abundance	MP-3670_S112_merged_Abundance	MP-3673_S70_merged_Abundance	MP-3674_S107_merged_Abundance	MP-3675_S108_merged_Abundance	MP-3676_S110_merged_Abundance	MP-3677_S118_merged_Abundance	MP-3679_S111_merged_Abundance	MP-3683_S122_merged_Abundance	MP-3687_S124_merged_Abundance	MP-3705_S120_merged_Abundance	MP-3708_S121_merged_Abundance	MP-3709_S105_merged_Abundance	MP-3714_S63_merged_Abundance	MP-3716_S90_merged_Abundance	MP-3719_S98_merged_Abundance	MP-3720_S95_merged_Abundance	MP-3725_S103_merged_Abundance	MP-3726_S104_merged_Abundance	MP-3737_S123_merged_Abundance
NONMEVIPP-PWY: methylerythritol phosphate pathway I	29236.7913183563	6093.1241135647	23212.0508661184	19123.6576877259	21621.1668472568	32932.6865375486	37500.4629668357	45376.8816875931	31743.9805290417	24830.8526698541	25621.4356624773	3852.3228705675	22854.4006240983	29677.8309900526	27200.8706532197	28426.1003359165	28644.2981762916	28891.6343903463	27032.6203430211	20791.4524713975	28507.6362935486	21259.8420686261	26689.2354793759	20786.4270388594	28160.1735409869	23627.5251950049	21755.1269688679	24271.7938140670	28088.7443240125	26235.3250139196	28513.0442499747	32677.0971798923	27699.3076759483	30480.7905566748	24035.3738315978	25835.3767653127	26589.0190057417	33574.8955014489	23958.9242544772	20764.9617860667	23280.3062205002	30567.4213162912	20562.8818176866	25560.6690298238	26653.2559399268	29087.4198553530	28309.6064826724	23544.0406309890	25757.2654544188	22673.4166211912	24896.0939253714	27637.7789540542	29778.5440190186	21498.7531049831	25200.5993236101	27797.8704748101	20925.2913252670	27276.2177563372	28889.9157563751	24496.5809584209	25954.0661748514	28493.4653876257	30854.1502353559	58946.7966156601	19888.6643561173	29477.5625199574	18962.8569166218	25627.5529483614	17091.6558674057	36427.6309609622	27448.7130070431	41442.9838722055	17661.6859862949	23477.5616812378	26866.1580021641	6714.3671507792	4354.0012282082	21693.7695107166	34445.2643224807	23510.9915844999	24212.3806503033	9396.0227733277	53423.6977726550	14524.8117326424	3163.1193843892	35797.8881399749	36485.2314901520	1508.7331479185	43621.5247233539	25795.7580295060	25706.3367512576	1112.7826218314	27250.7236777618	24640.5574756046	22851.1789921104	33362.9006259877	26081.9064448759	25433.2553627574	23248.5564532551	28827.9735881970	29054.6887429807	25269.7635986361	49048.0044145531	25219.2307568114	35953.3671990207	27221.2365244120	27778.4522028342	22787.5803541089	33949.3150413378	28249.8036440411	23382.5823473933	26565.4167469130	14715.3085586010	25146.1491157524	45917.9530282992	19913.1959050712	0	17658.0822876993	23404.7893723140	23067.6950887347	3030.2455506370	22045.8353441181	30543.0449377580
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	22413.5973240924	16872.4023490020	32203.8027579777	21890.4866897668	6410.2661912157	25894.7614363097	33319.4152229370	32554.0109365956	17552.3062356661	7810.5059879033	17463.5109015556	19104.9192424156	14533.2601425410	17029.7852728746	15806.4843461376	17218.0614052984	16351.9205445112	37178.4344058497	15146.1823489752	15594.7419322429	13508.8967298044	41118.3617245946	41118.5700263144	44612.0084554342	18371.6770792964	14078.4800091842	12321.4415570843	16334.3444883554	16964.0259545148	19398.6194173926	19351.4520387074	25487.6820616542	20834.2031015308	16267.3193176970	16891.3859706742	14524.7545280697	15310.5332951080	28730.5716044052	15103.8505097073	11959.2340692146	15603.7168442724	18681.2029746201	28924.6420848000	12502.6113491441	19466.3232130699	20275.6564821130	20063.9660359615	15341.2006360470	26061.6097610533	15063.2713151348	22229.5831997697	21827.6592459567	15789.5868423330	11599.0942087710	22801.3172016206	23261.7453806977	12307.1437480969	17325.2809254330	18324.7067185464	14343.4004530084	53574.8404988038	81258.8356343217	38126.8415316174	169943.7601471309	42637.8295301667	19605.5330714359	17208.5669527330	27377.9938021452	30933.3167693500	19094.5532514115	63338.6480333609	103203.5965201598	14268.9738669208	13378.7810714581	41841.3244930212	58904.8028936989	30324.7179487798	22162.5173107128	84894.9370411408	35728.3206392895	12182.4150833385	15781.6172229290	114238.8538278338	23240.1554144960	13580.1973230148	23491.4351567042	95351.4228152290	9302.1687364051	71511.0876857453	55163.7571929311	23379.9677946518	136035.6365744234	18238.9663956711	44933.1931926592	14670.0251054951	76130.3123817423	21640.0291411130	13535.8527537628	19390.8778340905	30952.6551538281	31742.6341589127	25838.8523991961	109473.7257590702	13031.4815018149	27551.8073657218	16761.5692768291	30843.7505640322	16732.2380738329	41668.1090967935	37992.0885351110	17705.7514319980	64521.6412022604	13180.4699996696	20764.9472455454	114050.0859708224	29993.1883153399	10.0999089798	34439.8867544711	14377.9407662729	19557.9821266663	7847.9968237786	16991.4802419018	20623.2007869694
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	13700.0870541297	13777.6753898792	18838.4648464376	21964.4099980511	10629.4613303861	20660.0454367424	30259.2843784169	45956.7023210451	18326.3987014553	11301.8688780453	16261.3514839417	6388.4758898832	13428.0647067194	10300.7883160245	15881.6437121385	15603.6538864743	16719.0545495987	28680.2618929173	10860.2918984343	14975.4542441380	12939.4641480433	42716.8999531782	33430.8139957420	37531.5816889171	19218.8623333053	14021.6064280135	13174.3582131733	13777.9182400219	22470.2128832184	17458.9950007890	16309.5248198008	21647.8504430226	17811.8118822999	15250.8376222435	15983.0364570864	21335.6679621036	14411.9346174868	13142.3499091640	15349.3507981717	21850.2782247487	13573.9946900642	22803.8339933821	31155.0483917826	13598.5748650357	23620.8867088420	22909.9548688786	18534.8815230664	14903.5035800907	22236.8832816484	16452.9107554499	21993.3213264698	22050.9239580039	17410.3982403680	12133.5755634667	20019.9888664102	11911.3996730768	15831.8202836029	13690.3953281566	17990.2306921860	15528.6644677712	25881.1389453667	1181.9971453750	16336.3484998074	52599.7968179790	44442.0932364425	20505.8081389624	14476.8672657166	12933.4170846699	29786.2168897582	26954.7359145904	32306.0913741803	17838.2775027604	8473.0144659781	14183.1599774619	19173.3037882587	8475.4610751195	22109.1681849633	19839.1117948952	12624.3801496515	14183.3309533781	10670.6082277840	11355.4899408167	27904.5822322757	14471.7927220918	10622.6636090728	28842.0844658119	20998.5397337059	3582.0955819877	41335.1589767637	40683.6365746235	22816.7850362482	1817.9989164794	15189.3349613798	39549.1501306967	15620.3752717973	30109.2206590250	27675.1960197250	9218.6044601224	16150.5090223685	25253.6288919976	26109.4543045315	24690.8056528433	19429.5891198901	11483.4913709523	20069.3921010923	24701.6076534394	29397.0384450017	12101.8830823576	23474.8780593357	35859.1841257045	15353.1550006575	60116.6083601977	12133.4769529751	16027.0843405003	43940.6214624852	18843.5182141952	0	19148.9239990802	12743.0843380408	19920.8662105133	2179.8808469867	20735.8830351419	19101.2487106329
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	59.9524399258	49.3505613123	198.7013511500	21.9962883936	95.4596215834	20.2101094870	916.3603579398	1468.3578930393	0	0	0	231.8152778956	0	0	0	94.6572844992	0	242.3708934568	0	0	48.8335739477	0	558.5561533075	0	20.1100740046	0	0	40.6020461839	0	42.3806090712	521.5624916303	1546.7258609293	94.7965440290	111.4765161017	0	8.0938480719	100.0477730916	0	95.6338319481	0	213.7447186885	52.1741750597	4256.4334364620	114.8278100571	0	0	242.3264796173	94.7316393191	2645.0713277918	98.9888188835	314.1318610022	209.4273105051	116.2157129738	13.0175012241	15.7238029008	22.5990317313	0	0	18.6607556129	782.7363158338	12391.9212569947	504.2061313695	1365.7913841908	3398.5017829956	0	0	157.6309766611	409.0208777647	1411.9424872356	732.6008664245	2309.4274398428	1032.7019763765	115.5579116453	17.3316175408	1762.9980227218	2874.0326337748	113.0985602218	2874.2730586134	93.8493760048	790.8400114725	26.2846531621	550.3203931837	0	0	0	1131.2936736246	8306.2187494089	0	538.9124244915	1802.6985771795	22.5413010786	20.5818493328	1050.6041142418	1707.4221319393	0	15837.3661213074	72.7537266423	0	135.3340061818	130.5036799333	1802.7284686608	172.0781458342	175.6450751295	490.5943291813	335.9464226391	324.8292435164	1386.8098719148	243.4112009491	4077.9304361309	0	0	1181.9091809453	0	303.9980955148	61.6989517928	1070.0691340596	0	109.5676525707	208.7050662692	503.7718167085	722.5819879024	1404.5250265070	0
ORNDEG-PWY: superpathway of ornithine degradation	1057.2355664443	1005.0899901052	1570.2384463230	1104.5273728814	438.1499307715	1350.6240196719	3936.4963814367	8125.6536127193	1067.5799304271	154.7050521309	982.5387289126	508.9220456330	666.3033441318	553.5716667283	1252.2915839268	1580.2659510859	610.7556120278	1898.5969834012	481.9517170664	1386.5705819704	1291.4402866231	0	4167.6879953191	965.3422073840	461.2552947053	307.0491390417	246.2631794511	439.5481588207	2231.0306571631	380.4564616625	1608.1882428186	3978.7862687726	929.8853124438	1179.6729568641	506.9712052774	312.1025780004	875.5651105319	463.7304213815	1661.3388717777	795.8435459482	1358.9415496115	823.9514050103	5624.4244739189	930.6002145426	502.2424225583	609.3923348464	2461.1780124143	893.0719444052	4373.5187351913	873.6421100673	2319.0549147940	2384.5253446183	1460.2876308517	687.3913476203	1857.9440090490	809.8444869094	588.4125599905	590.4981377137	704.5569065589	1126.4938609764	34808.2065042097	84570.1330261742	12505.2434402603	94247.9542816552	873.6008458368	2739.9552860691	791.6892838000	932.8685026910	5732.6959607026	2550.3319170163	21197.8553235465	40462.1032470198	295.8302881866	916.4298642955	13481.2657827320	6017.8132689687	609.9368397095	5565.9897941625	71196.9544855843	5984.8900738435	555.6123805002	1404.6559230504	105622.9897956586	1046.0907095863	128.7327094182	3966.1911830329	82984.3448000958	54.4103721425	22781.2017536445	8256.2758745149	850.9873223616	347.0319459230	3720.3440306929	4541.4951804841	1810.8161977741	42336.3626695825	1331.9896337849	0	1193.2682787500	914.7317831718	7692.2482317388	1113.4815921585	95733.7900153303	1972.1121449278	3137.7083399128	2309.6314349902	6770.3884911048	1147.5571855119	13135.6348945915	2466.0154363984	421.4943695716	6742.3936801753	123.7618821931	4628.9867944242	51851.2180020048	12681.5887493399	0	8038.6167925884	2067.8602935550	861.3185927107	4211.5771003784	3213.4442505730	749.1604685047
P101-PWY: ectoine biosynthesis	0	4812.3120357795	0	0	0	0	0	0	0	0	0	16729.3165153439	0	0	0	0	0	0	0	0	0	0	12.8099169650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524.4832567846	0	13.7053732738	0	0	0	0	0	22653.3342719472	0	9971.6341297171	0	0	0	0	3885.2631622550	0	11923.9642536256	0	0	0	0	0	154.6540172881	14.1673056240	0	12.7840304483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	250.5715745816	703.2086590075	790.6457530855	3022.2042607168	255.8283670692	32.2212067037	1093.9834431335	3396.8911573560	73.5147170606	65.1056698955	130.7795931827	886.4136487030	76.2581295492	0	20.9797155674	899.9736492414	71.4667478337	2967.4653611325	71.4108732346	393.5068533837	740.1717332679	0	2530.0499354316	140.8222487119	273.5428951497	77.6261016540	85.0033578285	750.9144973130	18.2029141577	439.7315369985	1841.9779703434	3749.6814030466	1054.9033260555	645.3967760585	392.5199424118	31.6309079907	744.7770795349	1859.8236797614	1167.4874830474	78.9176744878	1263.5243248986	330.5812076597	10721.0563345150	832.4609164222	64.9928863432	472.4911216696	2371.7494892628	295.6666455467	5247.0698026695	1100.7679935383	1482.4841092661	2715.8924015861	683.2076883269	224.9784367783	1138.8388840725	75.1959664923	504.4281199993	54.6172739366	2064.4667009726	1552.8451478093	27434.4795749599	23165.2877117969	10546.2683132150	61782.6071911431	177.9221499735	105.9395393309	1889.5826679414	1251.6568258454	4536.0576706267	3120.5557413279	16251.2245376423	31138.6690652329	310.3296816616	634.7051552703	11029.8219537231	6589.8702028201	369.6334890736	7549.6409475431	21993.4463464232	5009.2181298605	632.5991186598	1195.8295944931	34217.3855664683	827.4186213058	696.1325093539	4558.3268316872	34342.3522049138	252.2805708562	12492.3304966361	7550.1324686283	1849.2784243623	376.5085557184	3592.3867964096	8045.0689162841	676.2671619279	23772.6170152375	993.4310243683	0	409.2306176499	368.6509070888	3873.3902283460	554.2577540981	33358.2475082812	2980.5228000073	3922.0637016710	2125.5346523277	4620.7477194579	1685.2916252623	13272.8029867543	175.0618816126	144.0256428798	1765.5698775848	39.5640832625	3444.6962576639	26581.2438842228	9889.9182576423	0	9703.1318288959	2564.9585043338	901.3231996441	2799.3362412058	3803.1119091046	246.5345051122
P108-PWY: pyruvate fermentation to propanoate I	824.0101434874	1567.5864392955	466.6106128996	1298.5589501238	1002.0204314627	3363.4249737102	2098.9653099273	2068.2457808205	419.6549399825	631.3560003816	2331.7807414497	802.9125059165	3817.4055388821	232.0338412828	1740.5186965603	1848.2786448636	754.3712482221	1838.3354871890	299.3095496673	326.0198666593	2040.0245585770	966.7347114727	1596.5704855101	500.8284383976	2476.7404488060	3583.2101543794	2882.0290536433	3879.1868747068	241.1451489671	1625.7834158574	2617.3341295468	1468.0890048457	1272.1003811662	2331.1848521809	2930.0253786994	2176.1543594249	1441.4885076133	969.0997264066	1769.3119576655	36.5066851397	1654.3572660769	4309.0514562003	3885.2574706474	3759.1794072337	3924.8339166416	665.5641758641	3059.8563370987	418.5903763111	2673.3647988214	2936.8106530311	595.2363034206	3769.0379572033	3285.9933153137	448.2031788422	1038.1498456834	619.9015335332	3719.3442670451	2454.6866742320	3663.9378143957	615.7071467502	3258.5059107147	596.5024932793	563.2432747677	40.8840746328	213.4906660186	387.0695048593	2008.0652698995	771.6340393793	454.9706989061	2467.5255944440	3828.0401102409	541.7035093356	57.8747743122	881.1810064236	2249.2902134601	182.1143695171	151.4391599779	3837.5010878741	433.5506348809	939.7549600286	316.7810680845	2272.0918767533	47.7659507090	4249.7290524184	63.5655976038	2686.9018058914	423.2258020838	12.5709852932	6752.2585603786	3107.4782662269	2961.5785907905	823.1534017439	1811.1019467991	2164.3777802079	1325.9543444290	2462.5397962643	451.8219960356	0	3513.9215822853	291.6520098051	1826.8527745348	139.8581028886	867.8467490491	455.4105524079	1560.8242377263	3172.1834678764	2868.6376225519	644.5990928407	1820.6662818233	2716.8831483545	1013.2942889548	4885.8934968717	150.8497316735	2221.5369097852	3124.7646364288	2605.4162139283	0	4390.9050524808	449.0483986016	4448.2807482702	146.2968032465	2931.7739628882	1557.8803923268
P122-PWY: heterolactic fermentation	719.9577772937	41.8551119963	185.7957344663	198.9115092810	212.4219741445	14.5653451175	95.4811712734	3125.4360554182	574.5940621424	204.0086230237	607.2708238812	155.9619809891	413.8451035252	328.0832931174	796.8907043572	1146.0648083813	261.8591920515	999.7294545241	237.4069865558	0	471.9750916653	433.0292494245	442.5909740482	507.0322083401	71.1177413814	127.9784636633	150.7411334249	305.9648866692	345.5393578481	27.5009020340	1070.6581776049	1667.0057516948	800.5114800600	1135.2579304540	182.8120352774	0	1554.9870961076	0	180.9134414172	30.4897441371	989.8055320776	120.5815947763	2571.5974645565	423.3976905959	44.4505155797	399.6615354576	1021.3328135945	249.6418425414	1996.6191472369	170.3313567044	461.4167350163	408.4527355180	274.1385518321	116.2090728296	471.0804807267	293.1853956937	151.8161866510	61.7954012742	104.3988174672	783.4338413146	13119.6803339312	1863.8747291509	567.6444130212	23683.7183201907	0	12.2684919033	0	506.8885713686	2404.6527613989	879.6714645949	8857.9278129582	1257.9781041098	742.2633658076	96.4176415203	3903.7320809554	1191.4772336935	19.0804180044	2201.5683355159	13866.1559205782	1149.6650721733	49.9192553482	652.4132070166	12342.7157265952	0	0	953.3013784020	16509.2437232679	0	6850.5733380434	1976.0325440533	72.2511843066	558.7769401163	1480.0620040943	1547.4900888751	238.2542103764	8628.5265167308	317.2727348016	0	99.4240999467	202.5003630709	733.0627844319	308.2172464822	5808.6997025790	792.5610719608	1311.2159284364	470.7614940330	1400.8224876878	535.0352109993	7505.2803645259	114.6818463804	311.9122939717	10876.5607869931	0	1184.7228348369	16123.0179888235	4573.5790316780	0	7793.7067079476	293.7191457163	212.7237607006	1279.2273210535	865.1824855942	651.3129186448
P124-PWY: Bifidobacterium shunt	257.8238791900	0	2822.0018731551	4444.6315914941	156.6832354483	101.3252547996	3738.2648318740	4234.2513681635	1042.2283809710	151.2224021786	1024.3986822744	77.8716941034	400.8967723998	341.7619391405	927.3643033666	1998.5300285935	175.9927484033	1091.0537905265	301.4297120440	2005.0121770960	204.8889999779	20562.2943012853	3437.8821597069	885.7517872965	3882.1562135461	466.5175750213	225.4910007809	135.1922197503	2735.1157972408	3875.4667376141	1147.5181187304	5789.5150291344	1400.2032440173	2047.5557813582	269.6180620523	87.6824823157	627.6635205522	489.0015290585	530.3121531805	3781.0659957574	622.4450728857	6867.4494837786	5536.0216507619	833.9622679474	1493.9384359001	560.3444704754	760.0936904900	143.1516349145	1761.9994647570	512.6834915386	783.3751006898	2644.6777958683	507.8051786407	455.8266239205	2695.0838330203	468.5382285892	762.4151957021	324.7924522697	195.2087328955	1975.7491608886	114.0672267684	0	27.7958895212	1981.0344964001	0	1593.8636611088	1034.5298409808	605.4648911979	5489.7219883724	1531.7373895509	2810.7916848777	0	11793.7747051259	856.5564283044	654.3514559813	34.8476714253	77.8295747871	4638.5548192695	230.7703605932	2893.5106251963	291.0326805816	832.4578106792	0	0	27.9244995127	3205.7814891459	2340.7002457157	0	18072.6573528781	2689.5359084916	4419.5552651674	258.0729172848	164.0291087974	621.1609620539	1157.0257226509	1299.0790499861	487.2628096883	0	603.7886421653	8096.1550044219	5527.3120514570	2193.4678276853	105.4198553853	698.0293742132	464.6691285665	1962.8444395193	9136.3279730453	268.0055265618	76.4413325876	8461.5111172807	1785.9522703892	14252.4211236105	902.4622571435	667.8825211699	853.5939258426	756.2875846422	0	328.0415256366	806.0059816751	711.7170834721	103.3673930608	1143.3809787637	496.4370462622
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	877.8557600109	704.3350813734	117.3916253448	3096.1827599097	219.6676435483	26.1218616633	102.4382454418	1602.4234982630	546.3958386182	70.5592273313	1055.9534606882	1824.6250652057	206.6380800134	57.1486133246	808.6340576695	1177.5120054541	39.5133842649	1133.4455220966	70.6386878217	0	136.9342498446	1674.5747014239	10242.9708094342	18851.1850153374	362.8899000525	0	0	67.5964690467	1478.3120990505	485.7595874487	128.9439963349	72.3424086801	133.7871910655	77.9788521047	394.3591722647	0	209.3256772258	53.8238850810	80.7585594442	492.4672149082	164.5666350709	67.8034091011	411.1305982989	0	81.1079997129	153.5735136063	742.9173107111	174.5262530641	1894.4990111522	52.6466185319	294.9900191144	54.0842547187	77.4840713562	19.8608685337	57.3997202093	107.1255240017	0	210.7947354487	58.0580617463	1163.3881873207	20.9036727865	34.5108865193	126.5503142992	98.4152551327	0	64.5296755722	1771.3872861594	367.6567842082	2879.8453313604	2041.7423273597	767.2088046754	2252.6530904553	11279.6838565429	0	1208.2842515845	63445.7498353369	4646.5084855196	209.9663908323	1106.0756799238	65.1904252073	34.5869441141	60.3284852696	1338.6457341525	239.6015475958	21.8825367236	3770.9649422800	914.1430552785	5.6633878928	2300.7228744349	18226.2439412591	2412.4169251217	134370.5996022314	196.9541390321	315.0795414931	338.8089211854	66.8991247274	125.8083790821	0	32.8123712383	202.9404502394	1953.2709545794	2231.4912519121	81.7169885925	1083.0791301185	120.1816626893	302.7145654456	586.6864110482	234.6127388689	65.1758256149	8433.1124961520	29.0299028514	32249.1479710613	0	6.6944964131	168.3025985954	7.4774582349	0	4.0991803079	11.7249838937	1459.3910483575	0	4785.0154212909	328.4995061147
P161-PWY: acetylene degradation (anaerobic)	718.5325673036	3902.6503131026	11764.1867318994	2790.5137606915	281.2442093438	663.0425605835	8351.6396592810	4606.5074072195	450.3933080211	103.0434958938	447.6638674961	4875.2556096710	305.8132440734	211.1749292298	663.5143555971	1097.3354746586	216.9613317612	2522.0663889899	829.3901217319	437.6904883579	698.3646673331	132.6205417504	3111.2231338799	484.8775266927	968.7084947744	412.4465690831	250.3075200201	833.8801540701	253.8074430549	1093.1594231766	1391.3432572717	5664.5031038557	2227.0666736028	1089.8284930714	347.2096549622	197.5666580210	735.8836576987	181.3180646077	1201.1246357861	4758.3323499258	1120.2397451282	365.3008229335	5957.0200483661	1897.4177408676	183.7277696197	589.6053397853	1882.3149651261	737.0253842816	4422.4629216315	933.2892578867	1534.6798013521	1836.3566382737	584.8338600853	652.7504617522	780.3970403131	300.6931314430	348.8948346913	392.1990120704	566.0846620624	1062.9143173651	25882.8677619454	43216.4018901653	11218.8421689541	74578.1615127362	5145.5205549898	271.8931919319	2095.6456535760	893.3717061270	6560.8442766395	3087.7237491734	18359.3816775200	45638.2291570714	5281.4460763883	560.2838917022	30890.8220621567	7985.7443804026	5186.7285118171	5711.3054863910	45211.5658584233	35146.3871914776	546.8013936272	7254.0316793139	62923.2600144033	5478.9609207187	136.6927294452	4298.3632869966	58417.8270641028	0	7896.7416465935	10757.4825173602	2652.3923169966	540.7105923812	4356.0736943825	6093.3926632326	953.5271466949	46677.8893265361	871.5539762567	446.8113207559	1493.5017833601	1190.4892044626	4556.3193544514	1116.6230451567	56483.7874545743	1775.5942338660	2537.3472214668	1978.3363438827	8168.3396790006	908.7200777484	14654.6493605427	875.0858684631	543.2399523934	10062.7925188594	1006.2169941015	4101.5808581420	44150.0996240205	9680.0426994359	0	20315.5841557582	2610.6574453644	1258.8368300189	4138.5357715810	2132.7954185497	1089.7677354225
P163-PWY: L-lysine fermentation to acetate and butanoate	0	1081.8958345221	0	0	0	0	0	0	0	0	0	117.6479375279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.9911801560	0	58.3348238803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.7443221442	0	0	0	0	0	0	0	0	69.0676689201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0706815012	0	0	0	0	0	0	0	0	0	0	0	0	98.1373147978	0	0	0	0
